Study,Plot,TRT,GT,Wh,Pop,Rep,RXA,SXA,CXA,CSR,CF,CCS,Num,Dens,Perim,Pmdiff,AA,AAP,MXN,MXA,MXP,MXM,MXL,MXW,Lwmax,Lwrat,ECC,JSM,J_max,J_med,CDM,CD24med,AvgCDiam,MaxCD,HYP,OUT,CD35avg,INN
PA14,127,LN,Mo-001,1,IBM,1,0.724578052,0.192158182,0.53241987,2.770737449,8,NA,NA,NA,NA,NA,0.086364263,16.22108182,9,0.036916882,19.21171467,4131.39,NA,NA,NA,NA,NA,NA,NA,NA,27.0187,NA,NA,39.9298,36.8151,NA,NA,NA
PA14,128,LN,NyH-068,1,NYH,1,0.58239341,0.117905298,0.464488112,3.939501615,8,NA,NA,NA,NA,NA,0.05533295,11.91267302,8,0.025771009,21.85738015,4062.463,NA,NA,NA,NA,NA,NA,NA,NA,30.5851,NA,NA,41.376,30.5851,NA,NA,NA
PA14,129,LN,Mo-181,1,IBM,1,0.469214638,0.105858789,0.363355849,3.432458034,7,NA,NA,NA,NA,NA,0.122045071,33.58830499,8,0.021542625,20.35034123,2791.325,NA,NA,NA,NA,NA,NA,NA,NA,35.63025,NA,NA,45.7649,39.5396,NA,NA,NA
PA14,130,LN,Mo-344,1,IBM,1,0.563460721,0.138523122,0.424937599,3.067629385,7,NA,NA,NA,NA,NA,0.193959128,45.6441436,7,0.022527318,16.26249646,3333.745,NA,NA,NA,NA,NA,NA,NA,NA,26.6693,NA,NA,29.1134,37.631,NA,NA,NA
PA14,201,LN,OWRI-55,1,OWRI,2,0.6556692,0.16869929,0.4869699,2.88693845,11.5,NA,NA,NA,NA,NA,0.126171454,25.9094975,10.5,0.020310823,12.043089,1829.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,202,LN,NyH-068,1,NYH,2,1.03539655,0.17647332,0.85892317,4.86722445,9.5,NA,NA,NA,NA,NA,0.371141818,43.21013,9.5,0.02724105,15.43919775,2737.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,203,LN,Mo-277,1,IBM,2,0.68808892,0.13786649,0.55022245,3.9911704,7,NA,NA,NA,NA,NA,0.070379584,12.7911145,8.5,0.01602372,11.629138,1937.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,204,LN,Mo-178,1,IBM,2,0.67911575,0.193558865,0.485556865,2.5090107,8,NA,NA,NA,NA,NA,0.208868515,43.016283,8.5,0.031244891,16.142588,4397.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,205,LN,Mo-146,1,IBM,2,0.88130495,0.21830906,0.6629959,3.03721535,8,NA,NA,NA,NA,NA,0.064399331,9.713383,13,0.024000513,10.992672,1733.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,206,LN,NyH-128,1,NYH,2,0.69241965,0.168465095,0.523954535,3.1104524,10.5,NA,NA,NA,NA,NA,0.070753786,13.5038025,7.5,0.023180703,13.774133,3035.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,207,LN,Mo-365,1,IBM,2,0.68161023,0.17306253,0.508547695,2.938912,8,NA,NA,NA,NA,NA,0.054016214,10.62166135,8,0.025413921,14.68517,3177.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,208,LN,Mo-001,1,IBM,2,0.81851247,0.19655375,0.6219587,3.16699965,12.5,NA,NA,NA,NA,NA,0.07737499,12.440535,9,0.0275572,14.03096,2862.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,209,LN,Mo-352,1,IBM,2,0.70359555,0.13853459,0.565060975,4.07890605,9.5,NA,NA,NA,NA,NA,0.070514547,12.479104,8,0.025746424,18.587265,3262.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,210,LN,Mo-181,1,IBM,2,0.664423645,0.162428805,0.50199485,3.09103965,7,NA,NA,NA,NA,NA,0.154694236,30.815901,7.5,0.019490287,12.05821425,2694.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,211,LN,Mo-111,1,IBM,2,0.33025795,0.090351137,0.239906825,2.655601,7,NA,NA,NA,NA,NA,0.023154051,9.65126835,10.5,0.013029743,14.428898,1389.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,212,LN,Mo-323,1,IBM,2,0.625163475,0.16859318,0.45657027,2.7081189,9,NA,NA,NA,NA,NA,0.153487921,33.61759,10,0.02325429,13.793264,2472.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,213,LN,Mo-021,1,IBM,2,0.588364675,0.186170953,0.402193722,2.160346266,7,NA,NA,NA,NA,NA,0.024322469,6.047451155,9,0.029081622,15.62092356,3855.575,NA,NA,NA,NA,NA,NA,NA,NA,26.52135,NA,NA,31.4392,41.3184,NA,NA,NA
PA14,214,LN,NyH-181,1,NYH,2,0.653144146,0.166999195,0.486144952,2.911061657,6,NA,NA,NA,NA,NA,0.146372026,30.10872078,7,0.02830595,16.94975223,3779.261,NA,NA,NA,NA,NA,NA,NA,NA,48.6524,NA,NA,55.744,31.8475,NA,NA,NA
PA14,215,LN,Mo-181,1,IBM,2,1.055973128,0.189562495,0.866410632,4.570580435,8,NA,NA,NA,NA,NA,0.184758063,21.32453786,9,0.03314378,17.4843553,3822.143,NA,NA,NA,NA,NA,NA,NA,NA,41.6252,NA,NA,66.8667,52.1639,NA,NA,NA
PA14,216,LN,Mo-030,1,IBM,2,0.774696994,0.223417038,0.551279955,2.467492901,7,NA,NA,NA,NA,NA,0.16475412,29.88574474,10,0.039745264,17.78971941,3943.195,NA,NA,NA,NA,NA,NA,NA,NA,30.95545,NA,NA,40.9364,32.0093,NA,NA,NA
PA14,217,LN,Mo-178,1,IBM,2,0.519731778,0.099349623,0.420382155,4.231341201,7,NA,NA,NA,NA,NA,0.072928184,17.34806851,6,0.023609409,23.76396426,3882.873,NA,NA,NA,NA,NA,NA,NA,NA,32.59855,NA,NA,40.2401,37.3942,NA,NA,NA
PA14,219,LN,Mo-317,1,IBM,2,0.981957586,0.224840095,0.757117492,3.36735978,7,NA,NA,NA,NA,NA,0.273410896,36.11208289,8,0.04156864,18.48809038,5691.063,NA,NA,NA,NA,NA,NA,NA,NA,41.64985,NA,NA,50.6941,37.2384,NA,NA,NA
PA14,220,LN,NyH-113,1,NYH,2,1.051772292,0.230029302,0.82174299,3.572340493,8,NA,NA,NA,NA,NA,0.185832265,22.61440219,13,0.035525575,15.44393467,2967.534,NA,NA,NA,NA,NA,NA,NA,NA,35.9677,NA,NA,44.4618,35.9677,NA,NA,NA
PA14,221,LN,Mo-263,1,IBM,2,0.825241727,0.19493302,0.630308707,3.233462998,7,NA,NA,NA,NA,NA,0.247195881,39.21822411,8,0.034827073,17.86617434,3954.582,NA,NA,NA,NA,NA,NA,NA,NA,37.42425,NA,NA,52.1639,38.8807,NA,NA,NA
PA14,222,LN,Mo-201,1,IBM,2,1.04265836,0.252565363,0.790092998,3.128271385,10,NA,NA,NA,NA,NA,0.138451877,17.52349125,11,0.03713528,14.7032353,3326.481,NA,NA,NA,NA,NA,NA,NA,NA,30.7379,NA,NA,47.1589,30.7379,NA,NA,NA
PA14,223,LN,NyH-039,1,NYH,2,0.630160437,0.138953379,0.491207058,3.535049405,7,NA,NA,NA,NA,NA,0.230536604,46.93267327,8,0.035788367,25.75566552,4950.763,NA,NA,NA,NA,NA,NA,NA,NA,38.22065,NA,NA,42.728,38.1256,NA,NA,NA
PA14,224,LN,NyH-126,1,NYH,2,0.40955366,0.094481077,0.315072595,3.33508085,7,NA,NA,NA,NA,NA,0.060140652,19.0878715,6,0.019974142,21.144721,3336.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,225,LN,Mo-048,1,IBM,2,0.90023417,0.223934345,0.6762998,3.02020955,12.5,NA,NA,NA,NA,NA,0.125876814,18.612576,8,0.029581106,13.2094075,3400.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,226,LN,Mo-129,1,IBM,2,0.840541585,0.23759694,0.60294465,2.5376902,7.5,NA,NA,NA,NA,NA,0.143545068,23.8073375,15.5,0.031252523,13.1521515,1847.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,227,LN,NyH-015,1,NYH,2,0.61740577,0.125368755,0.49203703,3.92471975,7,NA,NA,NA,NA,NA,0.141629968,28.7844125,6,0.018596163,14.832856,3222.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,228,LN,Mo-365,1,IBM,2,0.72085062,0.150265565,0.57058507,3.79750625,9,NA,NA,NA,NA,NA,0.132762416,23.267769,12,0.022027664,14.6635455,1590.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,229,LN,Mo-344,1,IBM,2,0.637813095,0.167451055,0.47036204,2.81030635,7.5,NA,NA,NA,NA,NA,0.064264867,13.6628515,10.5,0.028703517,17.1451385,2680.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,230,LN,Mo-059,1,IBM,2,1.06379545,0.29826449,0.765531015,2.5666235,8,NA,NA,NA,NA,NA,0.167942018,21.937977,11,0.051239019,17.1801185,4455.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,301,HN,NyH-181,1,NYH,3,0.406867878,0.093566876,0.313301002,3.348417904,7,NA,NA,NA,NA,NA,0.040233999,12.84196293,7,0.021294861,22.75897399,3062.334,NA,NA,NA,NA,NA,NA,NA,NA,30.0863,NA,NA,32.1705,35.6747,NA,NA,NA
PA14,302,HN,Mo-201,1,IBM,3,0.983917027,0.221819599,0.762097428,3.435663178,7,NA,NA,NA,NA,NA,0.172514734,22.63683456,9,0.033788091,15.23223858,4237.5,NA,NA,NA,NA,NA,NA,NA,NA,38.06505,NA,NA,45.0141,45.4959,NA,NA,NA
PA14,303,HN,Mo-178,1,IBM,3,0.683542579,0.18051074,0.503031839,2.786714177,7,NA,NA,NA,NA,NA,0.301240847,59.88504582,8,0.029357261,16.26344299,4290.925,NA,NA,NA,NA,NA,NA,NA,NA,34.5445,NA,NA,36.8066,38.918,NA,NA,NA
PA14,305,HN,NyH-113,1,NYH,3,0.4492299,0.155179199,0.294050701,1.894910551,6,NA,NA,NA,NA,NA,0.104922758,35.68185943,10,0.026970401,17.3801648,2801.667,NA,NA,NA,NA,NA,NA,NA,NA,27.3751,NA,NA,46.6594,26.7541,NA,NA,NA
PA14,306,HN,Mo-059,1,IBM,3,1.415589121,0.463380014,0.952209107,2.054920536,8,NA,NA,NA,NA,NA,0.37312027,39.18469873,14,0.086804601,18.73291868,6375.87,NA,NA,NA,NA,NA,NA,NA,NA,27.4928,NA,NA,43.2539,27.4928,NA,NA,NA
PA14,307,HN,Mo-030,1,IBM,3,0.790410044,0.163373238,0.627036806,3.838063162,8,NA,NA,NA,NA,NA,0.14220499,22.67889038,8,0.029899796,18.30152643,3690.415,NA,NA,NA,NA,NA,NA,NA,NA,38.4671,NA,NA,58.0712,37.8579,NA,NA,NA
PA14,308,HN,Mo-181,1,IBM,3,0.479469503,0.129098361,0.350371142,2.713985985,7,NA,NA,NA,NA,NA,0.079034464,22.5573554,8,0.019962075,15.4626868,2661.552,NA,NA,NA,NA,NA,NA,NA,NA,30.91045,NA,NA,34.1195,34.2707,NA,NA,NA
PA14,309,HN,Mo-181,1,IBM,3,0.673099679,0.146758929,0.52634075,3.606144574,7.5,NA,NA,NA,NA,NA,0.18349009,34.86146383,8.5,0.031514839,22.0278689,3989.081,NA,NA,NA,NA,NA,NA,NA,NA,35.412,NA,NA,41.5069,40.72435,NA,NA,NA
PA14,310,HN,Mo-021,1,IBM,3,0.889848219,0.235690927,0.654157292,2.775487797,7,NA,NA,NA,NA,NA,0.278425695,42.56249961,9,0.027779773,11.78652617,3243.265,NA,NA,NA,NA,NA,NA,NA,NA,39.04715,NA,NA,47.7713,34.3131,NA,NA,NA
PA14,311,HN,Mo-344,1,IBM,3,0.55307505,0.14191575,0.411159301,2.897206982,8,NA,NA,NA,NA,NA,0.119260516,29.00591475,7,0.02036911,14.35295974,2874.019,NA,NA,NA,NA,NA,NA,NA,NA,22.0706,NA,NA,35.2922,33.2759,NA,NA,NA
PA14,312,HN,Mo-323,1,IBM,3,0.580752347,0.161069391,0.419682956,2.605603418,7,NA,NA,NA,NA,NA,0.117538041,28.00638891,11,0.022281663,13.83358003,2005.758,NA,NA,NA,NA,NA,NA,NA,NA,31.92575,NA,NA,38.6138,36.3916,NA,NA,NA
PA14,313,HN,Mo-001,1,IBM,3,0.757126231,0.231158721,0.52596751,2.275352229,7,NA,NA,NA,NA,NA,0.172222558,32.74395363,10,0.047256775,20.44343179,4822.376,NA,NA,NA,NA,NA,NA,NA,NA,32.2575,NA,NA,38.918,44.4617,NA,NA,NA
PA14,314,HN,Mo-146,1,IBM,3,0.847353307,0.252428731,0.594924576,2.356802156,8,NA,NA,NA,NA,NA,0.02313346,3.888469433,8,0.03876617,15.35727309,4840.003,NA,NA,NA,NA,NA,NA,NA,NA,30.5005,NA,NA,36.129,31.3002,NA,NA,NA
PA14,315,HN,NyH-128,1,NYH,3,0.656650099,0.220625026,0.436025073,1.976317382,7,NA,NA,NA,NA,NA,0.243927941,55.94355841,11,0.038238526,17.33190761,3865.383,NA,NA,NA,NA,NA,NA,NA,NA,27.98775,NA,NA,49.5599,30.3307,NA,NA,NA
PA14,316,HN,Mo-317,1,IBM,3,0.751563524,0.199860616,0.551702908,2.760438341,9,NA,NA,NA,NA,NA,0.233741705,42.36731429,11,0.034626605,17.32537693,3805.269,NA,NA,NA,NA,NA,NA,NA,NA,31.99445,NA,NA,33.7388,35.5838,NA,NA,NA
PA14,317,HN,Mo-263,1,IBM,3,1.235110234,0.285927569,0.949182665,3.319661226,9,NA,NA,NA,NA,NA,0.281389531,29.64545621,14,0.04101229,14.34359405,3051.21,NA,NA,NA,NA,NA,NA,NA,NA,38.1561,NA,NA,45.9093,39.2527,NA,NA,NA
PA14,318,HN,NyH-060,1,NYH,3,0.777315196,0.22693033,0.550384866,2.425347314,7,NA,NA,NA,NA,NA,0.160492291,29.1600116,13,0.02742336,12.0844843,2041.893,NA,NA,NA,NA,NA,NA,NA,NA,32.00445,NA,NA,42.352,33.844,NA,NA,NA
PA14,319,HN,Mo-129,1,IBM,3,0.800941044,0.183314686,0.617626358,3.36921373,8,NA,NA,NA,NA,NA,0.175597723,28.43106048,7,0.02155125,11.75642319,2785.756,NA,NA,NA,NA,NA,NA,NA,NA,40.5719,NA,NA,51.3525,NA,NA,NA,NA
PA14,320,HN,OWRI-55,1,OWRI,3,0.73932681,0.172495806,0.566831004,3.286056728,8,NA,NA,NA,NA,NA,0.183169313,32.31462494,9,0.035883032,20.80226345,4117.216,NA,NA,NA,NA,NA,NA,NA,NA,33.5961,NA,NA,37.7617,38.5805,NA,NA,NA
PA14,321,HN,Mo-365,1,IBM,3,0.786055177,0.18017205,0.605883126,3.362803086,8,NA,NA,NA,NA,NA,0.135950327,22.43837479,9,0.035504024,19.70562247,4012.558,NA,NA,NA,NA,NA,NA,NA,NA,32.5746,NA,NA,40.9563,36.1289,NA,NA,NA
PA14,322,HN,NyH-039,1,NYH,3,0.691710116,0.170017494,0.521692622,3.068464366,8,NA,NA,NA,NA,NA,0.163804959,31.39874936,9,0.032779141,19.2798634,3688.169,NA,NA,NA,NA,NA,NA,NA,NA,23.4335,NA,NA,32.3107,32.9638,NA,NA,NA
PA14,324,HN,Mo-277,1,IBM,3,1.136948156,0.356201847,0.78074631,2.191864857,7,NA,NA,NA,NA,NA,0.255600396,32.73795765,21,0.054827001,15.39211583,2420.908,NA,NA,NA,NA,NA,NA,NA,NA,35.5588,NA,NA,45.9093,24.4123,NA,NA,NA
PA14,325,HN,NyH-015,1,NYH,3,0.828422175,0.205278022,0.623144152,3.035610657,9,NA,NA,NA,NA,NA,0.148349228,23.80656673,7,0.038919959,18.95963263,6015.811,NA,NA,NA,NA,NA,NA,NA,NA,32.61645,NA,NA,35.511,32.1904,NA,NA,NA
PA14,326,HN,NyH-068,1,NYH,3,0.858096554,0.172931866,0.685164688,3.962049924,9,NA,NA,NA,NA,NA,0.16463785,24.02894563,8,0.023538667,13.61152673,2898.567,NA,NA,NA,NA,NA,NA,NA,NA,33.8645,NA,NA,43.47,33.6285,NA,NA,NA
PA14,327,HN,Mo-352,1,IBM,3,0.639232102,0.129399116,0.509832986,3.94000362,8,NA,NA,NA,NA,NA,0.149401121,29.30393383,8,0.020962973,16.20024452,2977.461,NA,NA,NA,NA,NA,NA,NA,NA,27.4928,NA,NA,41.6871,41.6873,NA,NA,NA
PA14,328,HN,Mo-365,1,IBM,3,0.826705552,0.219361631,0.607343921,2.768688026,10,NA,NA,NA,NA,NA,0.044400547,7.31061031,14,0.037437547,17.06658833,2727.611,NA,NA,NA,NA,NA,NA,NA,NA,23.9314,NA,NA,37.5492,25.5754,NA,NA,NA
PA14,329,HN,Mo-178,1,IBM,3,0.762206998,0.191217582,0.570989416,3.053659207,7,NA,NA,NA,NA,NA,0.214799116,37.6187562,9,0.035810703,18.83759236,3745.653,NA,NA,NA,NA,NA,NA,NA,NA,32.698425,NA,NA,35.0808,41.0124,NA,NA,NA
PA14,330,HN,Mo-111,1,IBM,3,1.040094334,0.199713819,0.840380515,4.207923721,8,NA,NA,NA,NA,NA,0.222680083,26.49753042,10,0.03995264,20.00494521,5188.858,NA,NA,NA,NA,NA,NA,NA,NA,43.033,NA,NA,49.4459,27.7558,NA,NA,NA
PA14,401,HN,Mo-178,1,IBM,4,0.54101339,0.113423735,0.42758966,3.7698468,6,NA,NA,NA,NA,NA,0.142820935,33.4014005,5.5,0.022424487,19.770557,3637.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,402,HN,Mo-181,1,IBM,4,0.5003136,0.106948833,0.393364785,3.67866185,7,NA,NA,NA,NA,NA,0.066822802,16.9874895,6,0.029080717,27.1910525,2867.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,403,HN,Mo-001,1,IBM,4,0.664858105,0.15920226,0.5056558,3.17619265,7,NA,NA,NA,NA,NA,0.08802574,17.408233,10,0.019205571,12.0631975,1868.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,404,HN,NyH-039,1,NYH,4,1.2568365,0.228897175,1.0279393,4.4909377,8,NA,NA,NA,NA,NA,0.352704888,34.31184,9,0.048400391,21.1435555,5239.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,405,HN,Mo-365,1,IBM,4,1.29580855,0.23303801,1.06277055,4.5605025,9,NA,NA,NA,NA,NA,0.172971981,16.2755715,9,0.033280971,14.2815165,3930.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,406,HN,Mo-021,1,IBM,4,0.66180525,0.15426523,0.507540015,3.2899013,11,NA,NA,NA,NA,NA,0.202441958,39.886896,9,0.02087408,13.540215,2355.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,407,HN,NyH-015,1,NYH,4,0.850280475,0.18885532,0.6614251,3.5030731,12,NA,NA,NA,NA,NA,0.067066438,10.1396875,8,0.038225084,20.241838,4934.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,408,HN,Mo-111,1,IBM,4,0.86951855,0.245731615,0.623786925,2.53848835,8.5,NA,NA,NA,NA,NA,0.156802904,25.137254,11.5,0.032756416,13.329689,2270.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,409,HN,Mo-146,1,IBM,4,0.91105285,0.209153425,0.7018994,3.3562742,8,NA,NA,NA,NA,NA,0.093206169,13.279135,11.5,0.027430196,13.130763,2813.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,410,HN,Mo-317,1,IBM,4,0.647088475,0.141597065,0.50549137,3.570554,7.5,NA,NA,NA,NA,NA,0.05409823,10.7021075,7,0.019997762,14.131286,3168.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,411,HN,NyH-068,1,NYH,4,1.214836,0.269223575,0.9456124,3.5136147,9,NA,NA,NA,NA,NA,0.333009047,35.216231,12.5,0.037798645,14.0425455,2635.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,412,HN,NyH-126,1,NYH,4,0.90946795,0.15597045,0.75349745,4.8310115,7,NA,NA,NA,NA,NA,0.182053295,24.161103,7,0.041678388,26.7218225,5652.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,413,HN,NyH-128,1,NYH,4,1.0965348,0.240547665,0.85598716,3.55850985,10,NA,NA,NA,NA,NA,0.208344377,24.3396615,11,0.037810455,15.719426,3938.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,414,HN,Mo-178,1,IBM,4,0.83465412,0.235922245,0.59873183,2.53784185,7.5,NA,NA,NA,NA,NA,0.17122291,28.597596,11,0.03119765,13.22266,2715.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,415,HN,Mo-129,1,IBM,4,0.60392925,0.14825692,0.45567232,3.0735378,8,NA,NA,NA,NA,NA,0.067354746,14.7813995,9,0.015784608,10.6468255,2096.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,416,HN,Mo-030,1,IBM,4,1.07322605,0.202197025,0.871029,4.3092418,12,NA,NA,NA,NA,NA,0.236397654,27.140044,10,0.033543337,16.5963625,3309.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,417,HN,Mo-323,1,IBM,4,0.71622793,0.182079715,0.53414823,2.9343647,7.5,NA,NA,NA,NA,NA,0.155087928,29.0346235,8,0.030118925,16.5449735,3564.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,418,HN,NyH-128,1,NYH,4,0.5728306,0.132289895,0.44054073,3.33083215,8,NA,NA,NA,NA,NA,0.193095901,43.831566,9,0.023439437,17.7271775,2811.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,419,HN,Mo-263,1,IBM,4,0.69502245,0.169212405,0.52581002,3.10738225,7,NA,NA,NA,NA,NA,0.18794832,35.74453,9,0.029397412,17.37333,3229.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,420,HN,Mo-059,1,IBM,4,0.9203046,0.25213419,0.66817043,2.6500585,6,NA,NA,NA,NA,NA,0.09057253,13.5553035,9,0.042467673,16.843275,4893.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,421,HN,Mo-277,1,IBM,4,0.90684697,0.2273286,0.67951837,2.9892134,8,NA,NA,NA,NA,NA,0.088915792,13.08511975,12,0.029427392,12.9475985,2316.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,422,HN,Mo-048,1,IBM,4,0.93249253,0.234746135,0.697746395,2.972564,8,NA,NA,NA,NA,NA,0.098408278,14.1037315,9,0.049253816,20.995192,5607.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,423,HN,NyH-181,1,NYH,4,0.581832885,0.133430585,0.44840233,3.3606043,8,NA,NA,NA,NA,NA,0.086096001,19.200614,11,0.020103873,15.067157,1150.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,424,HN,OWRI-55,1,OWRI,4,0.686998035,0.17163241,0.515365615,3.0027535,15,NA,NA,NA,NA,NA,0.144893929,28.114784,10,0.030746501,17.921769,2967.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,426,HN,Mo-352,1,IBM,4,0.523530485,0.103136503,0.420393975,4.07607825,8,NA,NA,NA,NA,NA,0.028246123,6.7189647,6,0.015380336,14.911775,2881.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,427,HN,Mo-201,1,IBM,4,0.439580115,0.10241317,0.337166935,3.2921839,8.5,NA,NA,NA,NA,NA,0.066368511,19.6841695,6,0.015726102,15.353256,2423.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,428,HN,Mo-344,1,IBM,4,0.673828975,0.191378705,0.482450235,2.521079,8.5,NA,NA,NA,NA,NA,0.075838147,15.719372,10,0.025821646,13.4874605,2710.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,430,HN,Mo-181,1,IBM,4,0.3766926,0.08095985,0.295732735,3.65370945,9.5,NA,NA,NA,NA,NA,0.10027473,33.9072135,6,0.01337878,16.529995,1892.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,501,LN,Mo-129,1,IBM,5,0.64237617,0.157624415,0.48475177,3.0758542,8.5,NA,NA,NA,NA,NA,0.058414384,12.0503705,10.5,0.020146389,13.025436,2141.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,502,LN,Mo-277,1,IBM,5,0.763629725,0.14536997,0.61825976,4.2550888,8,NA,NA,NA,NA,NA,0.045286253,7.3247938,8,0.028992413,19.945708,4066.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,503,LN,Mo-323,1,IBM,5,1.3899173,0.31602758,1.07388975,3.3980887,8.5,NA,NA,NA,NA,NA,0.098536837,9.175694,10,0.053428995,16.904874,5768.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,504,LN,Mo-048,1,IBM,5,0.839141775,0.190383375,0.6487584,3.4087215,7.5,NA,NA,NA,NA,NA,0.044989085,6.93464395,9,0.025938476,13.643919,3079.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,505,LN,Mo-001,1,IBM,5,0.765064745,0.199934015,0.56513075,2.8266441,8.5,NA,NA,NA,NA,NA,0.145470383,25.7410135,9,0.025858712,12.934033,2836.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA14,506,LN,Mo-181,1,IBM,5,0.389393815,0.059156032,0.33023779,5.58358725,12.5,NA,NA,NA,NA,NA,0.106875252,32.36312,3,0.006968746,11.7900885,2004.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
